Artista,Cancion,Album,Año,Genero,Duracion
Miranda,Navidad,Sin Restricciones,2005,Electropop,3:09
Miranda,Traición,Sin Restricciones,2005,Electropop,3:01
Miranda,Uno los Dos,Sin Restricciones,2005,Electropop,3:42
Miranda,Prisionero,El Disco de Tu Corazon,2007,Electropop,3:27
Miranda,Hola,El Disco de Tu Corazon,2007,Electropop,3:05
Miranda,Perfecta (Con Julieta Venegas),El Disco de Tu Corazon,2007,Electropop,3:45
Miranda,Enamorada,El Disco de Tu Corazon,2007,Electropop,3:11
Miranda,Nada Es Igual,El Disco de Tu Corazon,2007,Electropop,3:29
Miranda,Dejame,El Disco de Tu Corazon,2007,Electropop,3:05
Miranda,Amanece Junto a Mi,El Disco de Tu Corazon,2007,Electropop,3:07
Miranda,Hasta Hoy,El Disco de Tu Corazon,2007,Electropop,3:22
Miranda,Vete de Aqui (Con Fangoria),El Disco de Tu Corazon,2007,Electropop,3:10
Miranda,No Me Celes,El Disco de Tu Corazon,2007,Electropop,3:16
Miranda,Te Atreviste y Me Mori,El Disco de Tu Corazon,2007,Electropop,3:24
Miranda,Voces,El Disco de Tu Corazon,2007,Electropop,2:40
Miranda,Mentia,Miranda Es Imposible!,2009,Electropop,3:35
Miranda,Lo Que Siento Por Ti,Miranda Es Imposible!,2009,Electropop,3:12
Miranda,Romance Juvenil,Miranda Es Imposible!,2009,Electropop,3:35
Miranda,El Showcito,Miranda Es Imposible!,2009,Electropop,3:16
Miranda,Tu Mirada,Miranda Es Imposible!,2009,Electropop,3:23
Miranda,Tu Misterioso Alguien,Miranda Es Imposible!,2009,Electropop,4:03
Miranda,Si Pudiera Volver,Miranda Es Imposible!,2009,Electropop,3:10
Miranda,No Lo Digas,Miranda Es Imposible!,2009,Electropop,3:38
Miranda,Entre Mis Brazos,Miranda Es Imposible!,2009,Electropop,3:48
Miranda,Hola Probando,Miranda Es Imposible!,2009,Electropop,3:16
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Nightwish,,,,,0
Nightwish,Elvenpath,Angels Fall First,1997,Rock,
Nightwish,Beauty And the Beast,Angels Fall First,1997,Rock,
Nightwish,The Carpenter,Angels Fall First,1997,Rock,
Nightwish,Astral Romance,Angels Fall First,1997,Rock,
Nightwish,Angels Fall First,Angels Fall First,1997,Rock,
Nightwish,Tutankhamen,Angels Fall First,1997,Rock,
Nightwish,Nymphomaniac Fantasia,Angels Fall First,1997,Rock,
Nightwish,Know Why the Nightingale Sings,Angels Fall First,1997,Rock,
Nightwish,Lappi I Eramaajarvi,Angels Fall First,1997,Rock,
Nightwish,Lappi II Witchdrums,Angels Fall First,1997,Rock,
Nightwish,Lappi III This Moment Is Eternity,Angels Fall First,1997,Rock,
Nightwish,Lappi IV Etiainen,Angels Fall First,1997,Rock,
Nightwish,Stargazers,Oceanborn,1998,Rock,
Nightwish,Gethsemane,Oceanborn,1998,Rock,
Nightwish,Devil & The Deep Dark Ocean,Oceanborn,1998,Rock,
Nightwish,Sacrament of Wilderness,Oceanborn,1998,Rock,
Nightwish,Passion And The Opera,Oceanborn,1998,Rock,
Nightwish,Swanheart,Oceanborn,1998,Rock,
Nightwish,Moondance,Oceanborn,1998,Rock,
Nightwish,The Riddler,Oceanborn,1998,Rock,
Nightwish,The Pharaoh Sails To Orion,Oceanborn,1998,Rock,
Nightwish,Sleeping Sun,Oceanborn,1998,Rock,
Nightwish,She Is My Sin,Wishmaster,2000,Rock,
Nightwish,The Kinslayer,Wishmaster,2000,Rock,
Nightwish,Come Cover Me,Wishmaster,2000,Rock,
Nightwish,Wanderlust,Wishmaster,2000,Rock,
Nightwish,Two for Tragedy,Wishmaster,2000,Rock,
Nightwish,Wishmaster,Wishmaster,2000,Rock,
Nightwish,Bare Grace Misery,Wishmaster,2000,Rock,
Nightwish,Crownless,Wishmaster,2000,Rock,
Nightwish,Deep Silent Complete,Wishmaster,2000,Rock,
Nightwish,Dead Boys Poem,Wishmaster,2000,Rock,
Nightwish,Fantasmic,Wishmaster,2000,Rock,
Nightwish,Bless The Child,Century Child,2002,Rock,
Nightwish,End of All Hope,Century Child,2002,Rock,
Nightwish,Dead To The World,Century Child,2002,Rock,
Nightwish,Ever Dream,Century Child,2002,Rock,
Nightwish,Slaying The Dreamer,Century Child,2002,Rock,
Nightwish,Forever Yours,Century Child,2002,Rock,
Nightwish,Ocean Soul,Century Child,2002,Rock,
Nightwish,Feel For You,Century Child,2002,Rock,
Nightwish,The Phantom Of The Opera,Century Child,2002,Rock,
Nightwish,Beauty Of The Beast,Century Child,2002,Rock,
Nightwish,The Wayfarer (bonus),Century Child,2002,Rock,
Nightwish,Dark Chest Of Wonders,Once,2004,Rock,
Nightwish,Wish I Had An Angel,Once,2004,Rock,
Nightwish,Nemo,Once,2004,Rock,
Nightwish,Planet Hell,Once,2004,Rock,
Nightwish,Creek Marys Blood,Once,2004,Rock,
Nightwish,The Siren ,Once,2004,Rock,
Nightwish,Dead Gardens,Once,2004,Rock,
Nightwish,Romanticide,Once,2004,Rock,
Nightwish,Ghost Love Score,Once,2004,Rock,
Nightwish,Kuolema Tekee Taiteilijan,Once,2004,Rock,
Nightwish,Higher Than Hope,Once,2004,Rock,
Nightwish,The poet and the pendulum,Dark Passion Play,2007,Rock,13:54
Nightwish,Bye bye beautiful,Dark Passion Play,2007,Rock,4:14
Nightwish,Amaranth,Dark Passion Play,2007,Rock,3:51
Nightwish,Cadence of her last breath,Dark Passion Play,2007,Rock,4:14
Nightwish,Master passion greed,Dark Passion Play,2007,Rock,6:02
Nightwish,Eva,Dark Passion Play,2007,Rock,4:25
Nightwish,Sahara,Dark Passion Play,2007,Rock,5:47
Nightwish,Whoever brings the night,Dark Passion Play,2007,Rock,4:17
Nightwish,For the heart I once had,Dark Passion Play,2007,Rock,3:56
Nightwish,The islander,Dark Passion Play,2007,Rock,5:05
Nightwish,Last of the wilds,Dark Passion Play,2007,Rock,5:40
Nightwish,7 days of the wolves,Dark Passion Play,2007,Rock,7:03
Nightwish,Meadows of heaven,Dark Passion Play,2007,Rock,7:09
Nightwish,Over The Hills And Far Away,Over The Hills & Far Away,2001,Rock,
Nightwish,10th Man Down,Over The Hills & Far Away,2001,Rock,
Nightwish,Away,Over The Hills & Far Away,2001,Rock,
Nightwish,The Kinslayer (Live),Over The Hills & Far Away,2001,Rock,
Nightwish,She Is My Sin (Live),Over The Hills & Far Away,2001,Rock,
Nightwish,Sacrament Of Wilderness (Live),Over The Hills & Far Away,2001,Rock,
Nightwish,Walking In The Air (Live),Over The Hills & Far Away,2001,Rock,
Nightwish,Astral Romance (Remake 2001),Over The Hills & Far Away,2001,Rock,
Nightwish,Beauty & The Beast (Live),Over The Hills & Far Away,2001,Rock,
Nightwish,Wishmaster (Live),Over The Hills & Far Away,2001,Rock,
,,,,,
O-ZONE,,,,,0
O-ZONE,Fiesta de la Noche,DiscO-Zone,2004,Dance,4:02
O-ZONE,De Ce Plang Chitarele,DiscO-Zone,2004,Dance,4:10
O-ZONE,Dragostea Din Tei,DiscO-Zone,2004,Dance,3:33
O-ZONE,Printre Nori,DiscO-Zone,2004,Dance,3:43
O-ZONE,Oriunde Ai Fi,DiscO-Zone,2004,Dance,4:27
O-ZONE,Numai Tu,DiscO-Zone,2004,Dance,4:01
O-ZONE,"Dar, Unde Esti",DiscO-Zone,2004,Dance,4:02
O-ZONE,Despre Tine,DiscO-Zone,2004,Dance,3:47
O-ZONE,Sarbatoarea Noptilor de Vara,DiscO-Zone,2004,Dance,3:51
O-ZONE,Nu Ma las de Limba Noastra...,DiscO-Zone,2004,Dance,3:50
O-ZONE,Crede-Ma,DiscO-Zone,2004,Dance,4:46
,,,,,
Pas?rea Colibri,,,,,0
Pas?rea Colibri,Futurist (I. Nicolescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Vremuri (F. Bordeianu/N. Covaci) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Un om pe ni?te sc?ri (M. Vintil? - A. P?unescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Vânare de vânt (B. Dylan - traducere A. P?unescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Canarul (F. Bordeianu/N. Covaci - V. Suvagau) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Puterea obi?nuin?ei (I. Dogar Marinescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Mielul (M. Vintil? - A. P?unescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,"Sunt tân?r, Doamn?... (M. Dinescu) ",În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,"Adio, deci, pe curând (M. Vintil? - F. Pitti?) ",În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,"Nu-i nimic, asta e ! (B. Dylan - traducere F. Pitti?) ",În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,În?elegere (M. Baniciu - Lermontov) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Hanul lui Manuc (M. Vintil? - A. P?unescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,To?i suntem pu?in lua?i... (B. Dylan - traducere F. Pitti?) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Lordul John (M. Vintil?- G. Co?buc) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Andrii Popa (M. Baniciu - text popular) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Strada Popa Nan (M. Vintil? - D.L. Zaharia) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Întoarcerea la Orient (M. Baniciu - D. Verona) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Nastratin Hogea (Anton Pann) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Proverbe (M. Vintil? - A. P?unescu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Mr. Tambourine Man (B. Dylan - traducere F. Pitti?) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Mugur de fluier (N. Covaci - V. Carcu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Phoenix (N. Covaci - S. Foarta/ A. Ujica) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Cântecul bufonului (D.A. Aldea - W. Shakespeare) (traducere M. Gheorghiu) ,În c?utarea cuibului pierdut,1996,Rock,
Pas?rea Colibri,Renun?are vesel? (Lorena Palavan) 0:39 ,Ciripituri,1998,Rock,
Pas?rea Colibri,"Peste r?bd?ri (Mircea Vintil?, Gheorghe Azap) 2:39 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"În tren (Mircea Baniciu, George Top?rceanu) 3:54 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Ploaia care va veni (adaptare de Dorin Liviu Zaharia dup? o piesa a grupului ""ECHIPA '84"") 3:25 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Un zvon (Mircea Baniciu, Dan Verona) 3:14 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Când se las? seara (Mircea Vintila, Florian Pitti?) 4:02 ",Ciripituri,1998,Rock,
Pas?rea Colibri,Alo! Ea-i a mea (Bob Dylan - traducere Florian Pitti?) 3:33 ,Ciripituri,1998,Rock,
Pas?rea Colibri,"Triste?i proviciale (Mircea Baniciu, George Toparceanu) 3:45 ",Ciripituri,1998,Rock,
Pas?rea Colibri,Poezie (Mihai Codreanu) 4:03 ,Ciripituri,1998,Rock,
Pas?rea Colibri,"Hanul ulciorului nesecat (Mircea Baniciu, Mircea Baniciu) 2:45 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"L?pt?ria lui Enache (Mircea Vintil?, Mircea Vintil?) 3:38 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"E?arf? în dar (Mircea Baniciu, Victor Carcu) 3:00 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Miruna (Mircea Vintil?, Mircea Vintil?) 3:23 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Dac? ai ghici (Mircea Baniciu, Mira Hristofor) 3:13 ",Ciripituri,1998,Rock,
Pas?rea Colibri,Ultima scrisoare (Mihai Beniuc) 5:07 ,Ciripituri,1998,Rock,
Pas?rea Colibri,"Un cuvânt (Mircea Vintil?, Florian Pitti?) 3:02 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Oameni buni (Bob Dylan ?i Robert Hunter, traducere Florian Pitti?) 3:16 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Opre?te-m? la tine (Mircea Vintil?, Gheorghe Azap) 3:30 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Mica ?iganiad? (Nicolae Covaci, ?erban Foarta ?i Andrei Ujica) 3:34 ",Ciripituri,1998,Rock,
Pas?rea Colibri,Lec?ia de gimnastic? (Nicolae Alexandru-Vest) 0:40 ,Ciripituri,1998,Rock,
Pas?rea Colibri,"Vara la ?ar? (Mircea Baniciu, George Toparceanu) 4:44 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Sfâr?itul nu-i aici (Bob Dylan, traducere Florian Pitti?) 4:18 ",Ciripituri,1998,Rock,
Pas?rea Colibri,"Alte clipe, alt epilog (Mircea Vintil?, Florian Pitti?) 2:12 ",Ciripituri,1998,Rock,
Pas?rea Colibri,Inscrip?ie pe-o tob? (Tudor Arghezi) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Vis de primavar? (Mircea Vintil?, Florian Pitti?) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Pe Corso (Mircea Vintil?, Horia Stoicanu) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Dealul cu dor (Mircea Baniciu, Dan Verona) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Alcool (Ray Davies, Florian Pitti?) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Dintr-o cafea (Mircea Vintil?, Horia Stoicanu) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Pisica neagr? (Mircea Baniciu, Dan Verona) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,Vinova?ii f?r? vin? (Dorin Liviu Zaharia) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,Dragostea e o salat? (Horia Stoicanu) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Scrisoare de bun r?mas (Mircea Baniciu, George Tarnea) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,Nedumerire (Marcel Breslasu) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Via?a complicat? (Ray Davies, Florian Pitti?) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"38 (Mircea Vintil?, Horia Stoicanu) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Frunza (Mircea Baniciu, Dan Verona) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,Corydon (Radu Stanca) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,Ce de lupi se înconjoar? (Nicu Vladimir) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Pelicanul (Mircea Vintil?, Tudor George) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,"Invoca?ie în zori (Mircea Baniciu, Dan Verona) ",Cântece de bivuac,1999,Rock,
Pas?rea Colibri,În stagiunea viitoare (Petre Stoica) ,Cântece de bivuac,1999,Rock,
Pas?rea Colibri,Canadiana (Mircea Baniciu / Dinu Ol?ra?u) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,"Elegie (Eugen Baboi, Marius Batu / Zaharia Stancu) ",Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,"Cardio (Mircea Vintil?, Horia Stoicanu / Mircea Vintil?, Horia Stoicanu) ",Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,"Nebunul cu ochii închi?i (Florin Bordeianu, Nicolae Covaci / Victor Suvagau) ",Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,"Cântec ?optit (Eugen Baboi, Marius Batu / Zaharia Stancu) ",Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,"Închis în paradis (Mircea Vintil?, Horia Stoicanu / Mircea Vintil?, Horia Stoicanu) ",Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,La por?ile orientului (Mircea Baniciu / Dan Verona) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,"2000 de ani (Marius Batu, Dinu Ol?ra?u / Dinu Ol?ra?u) ",Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,Bal în salonul oval (Mircea Vintil? / George Stanca) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,Lan?ul coliviilor (Mircea Baniciu / Dan Verona) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,La prim?rie (Horia Stoicanu/ Horia Stoicanu) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,Dintr-o carte (Mircea Baniciu / Dinu Ol?ra?u) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,Boxerul (Paul Simion / Paul Simion/ traducere Florian Pitti?) ,Înc? 2000 de ani,2002,Rock,
Pas?rea Colibri,?ara lui Leru-i Ler (Mircea Vintil? / Nichifor Crainic) ,Înc? 2000 de ani,2002,Rock,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Patito Feo,,,,,0
Laura Esquivel,Un Rincón Del Corazón,La vida es una fiesta,2005,,2:55
Laura Esquivel,Fiesta,La vida es una fiesta,2005,,3:28
Brenda Asnicar,Las Divinas,La vida es una fiesta,2005,,1:51
Griselda Siciliani,Tarde De Oto?o,La vida es una fiesta,2005,,3:51
Laura Esquivel,?Y Ahora Qué?,La vida es una fiesta,2005,,4:25
Brenda Asnicar,"Quiero, Quiero",La vida es una fiesta,2005,,2:47
Iván Nilson,Nadie más,La vida es una fiesta,2005,,3:50
Laura Esquivel y Brenda Asnicar,Amigos Del Corazón,La vida es una fiesta,2005,,2:25
Laura Esquivel y Juan Darthés,Algo Tuyo En Mí,La vida es una fiesta,2005,,4:20
Laura Esquivel,Sue?o De Amor,La vida es una fiesta,2005,,2:12
Juan Darthés,Un Poco De Silencio,La vida es una fiesta,2005,,2:49
(Karaoke con coros),Un Rincón Del Corazón,La vida es una fiesta,2005,,2:55
(Karaoke con coros),Las Divinas,La vida es una fiesta,2005,,1:49
Laura Esquivel & Las Populares,A Volar,La vida es una fiesta,2008,,2:51
Brenda Asnicar,Nene Bailemos,La vida es una fiesta,2008,,2:56
Brenda Asnicar,Diosa Unica,La vida es una fiesta,2008,,2:25
Griselda Siciliani,Fruta Preferida,La vida es una fiesta,2008,,2:54
Laura Esquivel,Cuando Pienso En Ti,La vida es una fiesta,2008,,3:08
Brenda Asnicar,Respeto,La vida es una fiesta,2008,,2:26
"SKRACHT (Nicolás Zuviria, Andrés Gil, Santiago Talledo, Brian Vainberg y Juan Manuel Guilera)",Hip-Hop De La Calle,La vida es una fiesta,2008,,2:46
juan Darthés,Ella,La vida es una fiesta,2008,,3:25
Laura Esquivel,Más,La vida es una fiesta,2008,,3:00
Laura Esquivel,Un Beso Para Mi,La vida es una fiesta,2008,,4:19
Brenda Asnicar & Las Divinas,Somos Las Divinas,La vida es una fiesta,2008,,2:04
(Karaoke Con Coros),A Volar,La vida es una fiesta,2008,,2:51
(Karaoke Con Coros),Diosa Unica,La vida es una fiesta,2008,,2:24
,,,,,
Patylu,,,,,0
Patylu,La Casita de Patylu,La casita de Patylu,2009,Children's Music,2:56
Patylu,La Vaca Tomasa,La casita de Patylu,2009,Children's Music,3:40
Patylu,El Tren de los Sueños,La casita de Patylu,2009,Children's Music,3:11
Patylu,Los Hermanos Ivanov,La casita de Patylu,2009,Children's Music,3:22
Patylu,La Bruja de Nueva York,La casita de Patylu,2009,Children's Music,3:42
Patylu,Gusy Gusano,La casita de Patylu,2009,Children's Music,3:32
Patylu,Quisiera,La casita de Patylu,2009,Children's Music,3:25
Patylu,La Vaca Tomasa (Instrumental),La casita de Patylu,2009,Children's Music,3:40
Patylu,La Casita de Patylu (Instrumental),La casita de Patylu,2009,Children's Music,2:55
Patylu,Los Cuentos de Patylu,Los cuentos de Patylu,2011,Children's Music,2:57
Patylu,Chino el Pez,Los cuentos de Patylu,2011,Children's Music,3:59
Patylu,Sara la Camella,Los cuentos de Patylu,2011,Children's Music,2:52
Patylu,Un Gran Verano (feat. Chabelo),Los cuentos de Patylu,2011,Children's Music,3:45
Patylu,Mango el Chango,Los cuentos de Patylu,2011,Children's Music,4:43
Patylu,Mariano el Colombiano,Los cuentos de Patylu,2011,Children's Music,3:23
Patylu,El Tren de los Sueños,Los cuentos de Patylu,2011,Children's Music,3:11
Patylu,Pablito el Soldadito,Los cuentos de Patylu,2011,Children's Music,2:33
Patylu,La Vaca Tomasa (Por el Chivo Tirolés),Los cuentos de Patylu,2011,Children's Music,3:06
Patylu,Un Portal Llamado Corazón,Navidad - EP,2011,Holiday,
Patylu,Arre Borriquito,Navidad - EP,2011,Holiday,
Patylu,El Niño del Tambor,Navidad - EP,2011,Holiday,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Pavel Stratan,,,,,0
Pavel Stratan,Asa-i C-adesea,Amintiri din Copilarie,2004,Folk,2:22
Pavel Stratan,Cind Eram Mititel,Amintiri din Copilarie,2004,Folk,4:18
Pavel Stratan,Cind Liliecii Zboara,Amintiri din Copilarie,2004,Folk,4:13
Pavel Stratan,Cucu o Murit,Amintiri din Copilarie,2004,Folk,1:35
Pavel Stratan,Eu Beu,Amintiri din Copilarie,2004,Folk,3:58
Pavel Stratan,In Sara Asta,Amintiri din Copilarie,2004,Folk,3:51
Pavel Stratan,La City,Amintiri din Copilarie,2004,Folk,3:42
Pavel Stratan,Lulutza,Amintiri din Copilarie,2004,Folk,3:48
Pavel Stratan,S-o-nsurat Baetzii,Amintiri din Copilarie,2004,Folk,3:35
Pavel Stratan,Tata,Amintiri din Copilarie,2004,Folk,3:30
Pavel Stratan,Tigara,Amintiri din Copilarie,2004,Folk,3:36
Pavel Stratan,Vasile Mangu,Amintiri din Copilarie,2004,Folk,3:59
Pavel Stratan,Vinul de Primae,Amintiri din Copilarie,2004,Folk,3:15
Pavel Stratan,Copilaria,Amintiri din Copilarie - vol 2,2005,Folk,4:17
Pavel Stratan,Foc La Ghete,Amintiri din Copilarie - vol 2,2005,Folk,4:05
Pavel Stratan,Inca nu-nvatam,Amintiri din Copilarie - vol 2,2005,Folk,3:03
Pavel Stratan,La Tanti Nina,Amintiri din Copilarie - vol 2,2005,Folk,4:06
Pavel Stratan,M-am Nascut De Ziua Mea,Amintiri din Copilarie - vol 2,2005,Folk,4:01
Pavel Stratan,Peste Ani Cincizeci,Amintiri din Copilarie - vol 2,2005,Folk,4:59
Pavel Stratan,Pestisorul de Aur,Amintiri din Copilarie - vol 2,2005,Folk,2:36
Pavel Stratan,Primul sarut,Amintiri din Copilarie - vol 2,2005,Folk,4:20
Pavel Stratan,Sanatate,Amintiri din Copilarie - vol 2,2005,Folk,2:55
Pavel Stratan,Seca,Amintiri din Copilarie - vol 2,2005,Folk,5:20
Pavel Stratan,Viata Moldovana,Amintiri din Copilarie - vol 2,2005,Folk,2:46
Pavel Stratan,Visul,Amintiri din Copilarie - vol 2,2005,Folk,4:45
Pavel Stratan,Du-du,Amintiri din Copilarie - vol 3,2006,Folk,4:29
Pavel Stratan,Armata,Amintiri din Copilarie - vol 3,2006,Folk,4:02
Pavel Stratan,Tatal meu,Amintiri din Copilarie - vol 3,2006,Folk,2:33
Pavel Stratan,Fericirea,Amintiri din Copilarie - vol 3,2006,Folk,4:51
Pavel Stratan,Banii,Amintiri din Copilarie - vol 3,2006,Folk,3:19
Pavel Stratan,Mama,Amintiri din Copilarie - vol 3,2006,Folk,3:56
Pavel Stratan,"Vasile, toarna!",Amintiri din Copilarie - vol 3,2006,Folk,4:24
Pavel Stratan,Scoala,Amintiri din Copilarie - vol 3,2006,Folk,3:36
Pavel Stratan,Liza,Amintiri din Copilarie - vol 3,2006,Folk,4:03
Pavel Stratan,Cureaua,Amintiri din Copilarie - vol 3,2006,Folk,4:58
Pavel Stratan,Nunta,Amintiri din Copilarie - vol 3,2006,Folk,3:27
Pavel Stratan,Copacul vietii,Amintiri din Copilarie - vol 3,2006,Folk,3:09
,,,,,
Pedro Fernández,,,,,0
Pedro Fernández,Gema,Lo Mucho Que Te Quiero,1993,Latino,2:46
Pedro Fernández,Corazón,Lo Mucho Que Te Quiero,1993,Latino,3:17
Pedro Fernández,Los Dos,Lo Mucho Que Te Quiero,1993,Latino,3:55
Pedro Fernández,Besos de Plata,Lo Mucho Que Te Quiero,1993,Latino,3:05
Pedro Fernández,Enamorada,Lo Mucho Que Te Quiero,1993,Latino,3:48
Pedro Fernández,Luna de Octubre,Lo Mucho Que Te Quiero,1993,Latino,3:12
Pedro Fernández,Despierta,Lo Mucho Que Te Quiero,1993,Latino,2:55
Pedro Fernández,Serenata Huasteca,Lo Mucho Que Te Quiero,1993,Latino,2:26
Pedro Fernández,Tu Dia Feliz,Lo Mucho Que Te Quiero,1993,Latino,4:17
Pedro Fernández,Mi Carinito,Lo Mucho Que Te Quiero,1993,Latino,3:05
Pedro Fernández,Tres Regalos,Lo Mucho Que Te Quiero,1993,Latino,3:25
Pedro Fernández,La Rondalla,Lo Mucho Que Te Quiero,1993,Latino,2:44
Pedro Fernández,Lo mucho que te quiero (Spanish Version),Lo Mucho Que Te Quiero,1993,Latino,3:21
Pedro Fernández,Medley: Las Mananitas / Mananitas Tapatias / En Tu Dia / Felicidades / En Tu Dia,Lo Mucho Que Te Quiero,1993,Latino,4:32
